Formula for Index,Index,conceptId,Primary Source,conceptId,Secondary Source,conceptId,Current Source Question,V2 Source Question,V1 Source Question,GridID/Source Question Name,"Deprecated, New, or Revised","Date Deprecated, New, or Revised Variable Pushed to Prod",conceptId,Current Question Text,V2 Question Text,V1 Question Text,Variable Label,Variable Name,Connect Value for Select all that apply questions - Surveys Only,Variable Type,Variable Length,conceptId,Current Format/Value,R0 Format/Value,Required,PII,Notes,Derivation Notes,Dictionary,State Attribute,Default Variable,Date added or modified,GCP Document/Table,Stub Record Variable to be Retained,Question Type,IMS Review Notes
7943,7943,129084651,Survey,716117817,Where You Live and Work,927932321,"Address 11- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank]. - SOURCE",,,,,,927932321,"Address 11- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,,Primary water source,SrvLAW_11PrimaryWater2_v2r0,,Num,2,123108471,0 = Water from the tap or refrigerator that has not been filtered or treated,,No,No,,,,,,,,,,"Unharmonized source question from question text, versioned up the variable name, and updated the variable length."
7944,7944,,,,,,,,,,,,,,,,,,,,,463122075,1= Water from a refrigerator that has a water filter,,,,,,,,,,,,,
7945,7945,,,,,,,,,,,,,,,,,,,,,254061941,2= Water that was filtered using a filter like Brita or PUR in a pitcher or on a faucet,,,,,,,,,,,,,
7946,7946,,,,,,,,,,,,,,,,,,,,,404651070,3= Water that was filtered using reverse osmosis (under sink or whole house),,,,,,,,,,,,,
7947,7947,,,,,,,,,,,,,,,,,,,,,354856090,4= Water that was filtered with another type of filter (under sink or whole house),,,,,,,,,,,,,
7948,7948,,,,,,,,,,,,,,,,,,,,,311981718,"5= Bottled water, including water from a store dispenser or delivered to your home",,,,,,,,,,,,,
7949,7949,,,,,,,,,,,,,,,,,,,,,807835037,55 = Other |__|,,,,,,,,,,,,,
7950,7950,,,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,,
7951,7951,129084651,Survey,716117817,Where You Live and Work,927932321,"Address 11- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank]. - SOURCE",,,,Revised,,943398317,"Address 11- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,,Primary water source,SrvLAW_11PrimaryWater2_v2r0,,Num,2,123108471,0 = Water from the tap or refrigerator that has not been filtered or treated,,No,No,,,,,,,,,,"Unharmonized source question from question text, versioned up the variable name, and updated the variable length."
7952,7952,,,,,,,,,,,,,,,,,,,,,463122075,1= Water from a refrigerator that has a water filter,,,,,,,,,,,,,
7953,7953,,,,,,,,,,,,,,,,,,,,,254061941,2= Water that was filtered using a filter like Brita or PUR in a pitcher or on a faucet,,,,,,,,,,,,,
7954,7954,,,,,,,,,,,,,,,,,,,,,404651070,3= Water that was filtered using reverse osmosis (under sink or whole house),,,,,,,,,,,,,
7955,7955,,,,,,,,,,,,,,,,,,,,,354856090,4= Water that was filtered with another type of filter (under sink or whole house),,,,,,,,,,,,,
7956,7956,,,,,,,,,,,,,,,,,,,,,311981718,"5= Bottled water, including water from a store dispenser or delivered to your home",,,,,,,,,,,,,
7957,7957,,,,,,,,,,,,,,,,,,,,,807835037,55 = Other |__|,,,,,,,,,,,,,
7958,7958,,,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,,
7959,7959,129084651,Survey,716117817,Where You Live and Work,927932321,"Address 11- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank]. - SOURCE",,,,Revised,,270011675,"Address 11- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank]. Please describe [text box]",,,Other: Please describe,SrvLAW_HomeWtr3_11_Oth_v1r0,,Char,300,,N/A,,No,No,,,,,,,,,,Unharmonized source question from question text.
7960,7960,129084651,Survey,716117817,Where You Live and Work,,,,,,Revised,,342677547,"In the past 20 years, (that is, since [insert number calculated from CURRENT YEAR - 20]), have you spent a total of 24 months or more in a seasonal or vacation home in the U.S.?",,,Vacation home,SrvLAW_SeasHome_v2r0,,Num,2,104430631,0 = No,,No,No,,,,,,10/8/24,,,,Updated question text to display 20-yr calculation.
7961,7961,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7962,7962,129084651,Survey,716117817,Where You Live and Work,,,,,,,,710449106,You told us that you have not spent a total of 24 months or more at any seasonal or vacation homes in the past 20 years. Is this correct?,,,Summary vacation homes,SrvLAW_SeasAddSum1_v1r0,,Num,2,991158851,"0 = No, I want to add a seasonal or vacation home address",,No,No,,,,,,,,,,Added space between more and at
7963,7963,,,,,,,,,,,,,,,,,,,,,614395648,"1 = Yes, this is correct",,,,,,,,,,,,,Moved up (copied) from after the SEASADD3_10 questions below (Excel row 5259) to reflect Mark-up location.
7964,7964,129084651,Survey,716117817,Where You Live and Work,376408004,Season Address 1- What is the full street address of your seasonal or vacation home? - SOURCE,,,,Revised,,234037089,1-Seasonal street number,,,Street number,SrvLAW_SeatsNum_v1r0,,Char,6,,,,No,Yes,Range check min=0 max=999999,,,,,,,,,"Added range check to Notes. Added SOURCE to Source Question and _SRC to the Grid ID for consistency, but did not change concept IDs."
7965,7965,129084651,Survey,716117817,Where You Live and Work,376408004,Season Address 1- What is the full street address of your seasonal or vacation home? - SOURCE,,,,Revised,,416862112,1-Seasonal Full Street name,,,Full Street name,SrvLAW_SeaFullSt_v1r0,,Char,70,,,,No,Yes,,,,,,,,,,"Added SOURCE to Source Question and _SRC to the Grid ID for consistency, but did not change concept IDs."
7966,7966,129084651,Survey,716117817,Where You Live and Work,376408004,Season Address 1- What is the full street address of your seasonal or vacation home? - SOURCE,,,,Revised,,671149035,"1-Seasonal Apartment, suite, unit, building, etc.",,,"Apartment, suite, unit, building, etc.",SrvLAW_SeaApt_v1r0,,Char,70,,,,No,Yes,,,,,,,,,,"Added SOURCE to Source Question and _SRC to the Grid ID for consistency, but did not change concept IDs."
7967,7967,129084651,Survey,716117817,Where You Live and Work,376408004,Season Address 1- What is the full street address of your seasonal or vacation home? - SOURCE,,,,Revised,,556576930,1-Seasonal City,,,City,SrvLAW_SeaCity_v1r0,,Char,45,,,,No,Yes,,,,,,,,,,"Added SOURCE to Source Question and _SRC to the Grid ID for consistency, but did not change concept IDs."
7968,7968,129084651,Survey,716117817,Where You Live and Work,376408004,Season Address 1- What is the full street address of your seasonal or vacation home? - SOURCE,,,,Revised,,304326324,1-Seasonal State/Province,,,State/Province,SrvLAW_SeaState_v1r0,,Char,48,,,,No,Yes,,,,,,,,,,"Added SOURCE to Source Question and _SRC to the Grid ID for consistency, but did not change concept IDs."
7969,7969,129084651,Survey,716117817,Where You Live and Work,376408004,Season Address 1- What is the full street address of your seasonal or vacation home? - SOURCE,,,,Revised,,812433386,1-Seasonal Zip code,,,Zip code,SrvLAW_SeaZip_v1r0,,Char,8,,,,No,Yes,,,,,,,,,,"Added SOURCE to Source Question and _SRC to the Grid ID for consistency, but did not change concept IDs."
7970,7970,129084651,Survey,716117817,Where You Live and Work,376408004,Season Address 1- What is the full street address of your seasonal or vacation home? - SOURCE,,,,Revised,,477319994,1-Seasonal Country,,,Country,SrvLAW_SeaCountry_v1r0,,Char,300,,,,No,Yes,,,,,,,,,,"Added SOURCE to Source Question and _SRC to the Grid ID for consistency, but did not change concept IDs."
7971,7971,129084651,Survey,716117817,Where You Live and Work,173413183,Season Address 1-Please provide the following information: - SOURCE,,,,Revised,,416620941,1-Seasonal City - Follow-up,,,City,SrvLAW_SeaCityFU_v1r0,,Char,45,,,,No,Yes,,,,,,,,,,Unharmonized source Q and question text.
7972,7972,129084651,Survey,716117817,Where You Live and Work,173413183,Season Address 1-Please provide the following information: - SOURCE,,,,Revised,,915859406,1-Seasonal State/Province - Follow-up,,,State/Province,SrvLAW_SeaStateFU_v1r0,,Char,48,,,,No,Yes,,,,,,,,,,Unharmonized source Q and question text.
7973,7973,129084651,Survey,716117817,Where You Live and Work,173413183,Season Address 1-Please provide the following information: - SOURCE,,,,Revised,,354833686,1-Seasonal Zip code - Follow-up,,,Zip code,SrvLAW_SeaZipFU_v1r0,,Char,8,,,,No,Yes,,,,,,,,,,Unharmonized source Q and question text.
7974,7974,129084651,Survey,716117817,Where You Live and Work,173413183,Season Address 1-Please provide the following information: - SOURCE,,,,Revised,,661148931,1-Seasonal Country - Follow-up,,,Country,SrvLAW_SeaCountryFU_v1r0,,Char,300,,,,No,Yes,,,,,,,,,,Unharmonized source Q and question text.
7975,7975,129084651,Survey,716117817,Where You Live and Work,173413183,Season Address 1-Please provide the following information: - SOURCE,,,,,,178420302,Unavailable/Unknown,,,Do Not Know 1-Seasonal,SrvLAW_Seas1DontKnow_v2r0,,Num,2,104430631,0 = No,,No,No,,,,,,,,,,"Unharmonized source Q and question text and versioned up variable name. Moved the Current Format/Value text and concept ID to the Current Question Text columns and added Yes, No to the format/value column."
7976,7976,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7977,7977,129084651,Survey,716117817,Where You Live and Work,200086909,Season Address 1-Please provide the cross streets of the intersection closest to this address: - SOURCE,,,,Revised,,351319555,1-Seasonal Full Street name #1,,,Full Street name #1,SrvLAW_SeaStrName1_v1r0,,Char,70,,,,No,Yes,,,,,,,,,,Unharmonized source Q and question text.
7978,7978,129084651,Survey,716117817,Where You Live and Work,200086909,Season Address 1-Please provide the cross streets of the intersection closest to this address: - SOURCE,,,,Revised,,154163153,1-Seasonal Full Street name #2,,,Full Street name #2,SrvLAW_SeaStrtName1_v1r0,,Char,70,,,,No,Yes,,,,,,,,,,Unharmonized source Q and question text.
7979,7979,129084651,Survey,716117817,Where You Live and Work,200086909,Season Address 1-Please provide the cross streets of the intersection closest to this address: - SOURCE,,,,,,178420302,Unavailable/Unknown,,,Do Not Know 1-Seasonal Cross,SrvLAW_Seas1CrDontKnow_v2r0,,Num,2,104430631,0 = No,,No,No,,,,,,,,,,"Unharmonized source Q and question text and versioned up variable name. Moved the Current Format/Value text and concept ID to the Current Question Text columns and added Yes, No to the format/value column."
7980,7980,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7981,7981,129084651,Survey,716117817,Where You Live and Work,,,,,,Revised,,576956950,"1-Seasonal Review 1- In the past 20 years, (that is, since [insert number calculated from CURRENT YEAR - 20]), have you spent a total of 24 months or more in a seasonal or vacation home in the U.S.?",,,Another vacation home past 20 years,SrvLAW_SeasAddOth1_v2r0,,Num,2,104430631,0 = No,,No,No,,,,,,10/8/24,,,,Updated question text to display 20-yr calculation.
7982,7982,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7983,7983,129084651,Survey,716117817,Where You Live and Work,,,,,,New,44909,512143997,Please review the list below and tell us if it includes all of the addresses where you have spent a total of 24 months or more in the past 20 years. 1st Address:,,,Summary vacation homes,SrvLAW_SeasAddSum_1_v1r0,,Num,2,171498611,"0 = No, I want to add another seasonal or vacation home address",,No,No,,,,,,2/2/23,,,Optional Multiple Choice,Updated Push to Prod date for new variable
7984,7984,,,,,,,,,,,,,,,,,,,,,580377720,"1 = Yes, this list is complete",,,,,,,,,,,,,
7985,7985,129084651,Survey,716117817,Where You Live and Work,279093430,Season Address 2- What is the full street address of your seasonal or vacation home? - SOURCE,,,,Revised,,476938134,2-Seasonal Street number,,,Street number,SrvLAW_SeaStNum2_v1r0,,Char,6,,,,No,Yes,Range check min=0 max=999999,,,,,,,,,"Added range check to Notes. Added SOURCE to Source Question and _SRC to the Grid ID for consistency, but did not change concept IDs."
7986,7986,129084651,Survey,716117817,Where You Live and Work,279093430,Season Address 2- What is the full street address of your seasonal or vacation home? - SOURCE,,,,Revised,,561635035,2-Seasonal Full Street name,,,Full Street name,SrvLAW_SeaFullSt2_v1r0,,Char,70,,,,No,Yes,,,,,,,,,,"Added SOURCE to Source Question and _SRC to the Grid ID for consistency, but did not change concept IDs."
7987,7987,129084651,Survey,716117817,Where You Live and Work,279093430,Season Address 2- What is the full street address of your seasonal or vacation home? - SOURCE,,,,Revised,,134210521,"2-Seasonal Apartment, suite, unit, building, etc.",,,"Apartment, suite, unit, building, etc.",SrvLAW_SeaApt2_v1r0,,Char,70,,,,No,Yes,,,,,,,,,,"Added SOURCE to Source Question and _SRC to the Grid ID for consistency, but did not change concept IDs."
7988,7988,129084651,Survey,716117817,Where You Live and Work,279093430,Season Address 2- What is the full street address of your seasonal or vacation home? - SOURCE,,,,Revised,,715370929,2-Seasonal City,,,City,SrvLAW_SeaCity2_v1r0,,Char,45,,,,No,Yes,,,,,,,,,,"Added SOURCE to Source Question and _SRC to the Grid ID for consistency, but did not change concept IDs."
7989,7989,129084651,Survey,716117817,Where You Live and Work,279093430,Season Address 2- What is the full street address of your seasonal or vacation home? - SOURCE,,,,Revised,,109991481,2-Seasonal State/Province,,,State/Province,SrvLAW_SeaState2_v1r0,,Char,48,,,,No,Yes,,,,,,,,,,"Added SOURCE to Source Question and _SRC to the Grid ID for consistency, but did not change concept IDs."
7990,7990,129084651,Survey,716117817,Where You Live and Work,279093430,Season Address 2- What is the full street address of your seasonal or vacation home? - SOURCE,,,,Revised,,494380686,2-Seasonal Zip code,,,Zip code,SrvLAW_SeaZip2_v1r0,,Char,8,,,,No,Yes,,,,,,,,,,"Added SOURCE to Source Question and _SRC to the Grid ID for consistency, but did not change concept IDs."
7991,7991,129084651,Survey,716117817,Where You Live and Work,279093430,Season Address 2- What is the full street address of your seasonal or vacation home? - SOURCE,,,,Revised,,440796912,2-Seasonal Country,,,Country,SrvLAW_SeaCountry2_v1r0,,Char,300,,,,No,Yes,,,,,,,,,,"Added SOURCE to Source Question and _SRC to the Grid ID for consistency, but did not change concept IDs."
7992,7992,129084651,Survey,716117817,Where You Live and Work,657986901,Season Address 2-Please provide the following information: - SOURCE,,,,Revised,,726739712,2-Seasonal City - Follow-up,,,City,SrvLAW_SeaCity2FU_v1r0,,Char,45,,,,No,Yes,,,,,,,,,,Unharmonized source Q and question text.
7993,7993,129084651,Survey,716117817,Where You Live and Work,657986901,Season Address 2-Please provide the following information: - SOURCE,,,,Revised,,149514187,2-Seasonal State/Province - Follow-up,,,State/Province,SrvLAW_SeaState2FU_v1r0,,Char,48,,,,No,Yes,,,,,,,,,,Unharmonized source Q and question text.
7994,7994,129084651,Survey,716117817,Where You Live and Work,657986901,Season Address 2-Please provide the following information: - SOURCE,,,,Revised,,845446624,2-Seasonal Zip code - Follow-up,,,Zip code,SrvLAW_SeaZip2FU_v1r0,,Char,8,,,,No,Yes,,,,,,,,,,Unharmonized source Q and question text.
7995,7995,129084651,Survey,716117817,Where You Live and Work,657986901,Season Address 2-Please provide the following information: - SOURCE,,,,Revised,,677739650,2-Seasonal Country - Follow-up,,,Country,SrvLAW_SeaCountry2FU_v1r0,,Char,300,,,,No,Yes,,,,,,,,,,Unharmonized source Q and question text.
7996,7996,129084651,Survey,716117817,Where You Live and Work,657986901,Season Address 2-Please provide the following information: - SOURCE,,,,Revised,,335310651,Season Address 2-Please provide the following information:,,,Do Not Know 2-Seasonal,SrvLAW_Seas2DontKnow_v2r0,,Num,2,178420302,77 = Unavailable/Unknown,,No,No,,,,,,,,,,Unharmonized source Q and question text and versioned up variable name.
7997,7997,129084651,Survey,716117817,Where You Live and Work,509526051,Season Address 2-Please provide the cross streets of the intersection closest to this address: - SOURCE,,,,Revised,,542763783,2-Seasonal Full Street name #1,,,Full Street name #1,SrvLAW_SeaStrName2_v1r0,,Char,70,,,,No,Yes,,,,,,,,,,Unharmonized source Q and question text.
7998,7998,129084651,Survey,716117817,Where You Live and Work,509526051,Season Address 2-Please provide the cross streets of the intersection closest to this address: - SOURCE,,,,Revised,,351069956,2-Seasonal Full Street name #2,,,Full Street name #2,SrvLAW_SeaStrtName2_v1r0,,Char,70,,,,No,Yes,,,,,,,,,,Unharmonized source Q and question text.
7999,7999,129084651,Survey,716117817,Where You Live and Work,509526051,Season Address 2-Please provide the cross streets of the intersection closest to this address: - SOURCE,,,,Revised,,163623071,Season Address 2-Please provide the cross streets of the intersection closest to this address:,,,Do Not Know 2-Seasonal Cross,SrvLAW_Seas2CrDontKnow_v2r0,,Num,2,178420302,77 = Unavailable/Unknown,,No,No,,,,,,,,,,Unharmonized source Q and question text and versioned up variable name.
